Customer ID,Age,Annual Income (k$),Gender,Spending Score (1-100),Product Category,Number of Purchases,Days Since Last Purchase,Average Purchase Value ($)
1724,32,88,Female,14,Clothing,30,286,623.47
1725,66,45,Male,67,Furniture,39,210,918.19
1726,41,68,Male,23,Toys,13,19,469.09
1727,21,26,Female,94,Toys,16,214,112.51
1728,29,77,Male,61,Groceries,44,309,463.24
1729,54,68,Male,23,Groceries,71,250,382.04
1730,54,122,Female,27,Electronics,27,270,581.88
1731,60,72,Male,54,Groceries,45,179,444.27
1732,23,81,Male,10,Groceries,35,193,27.17
1733,56,36,Female,89,Electronics,79,312,994.06
1734,63,44,Female,77,Electronics,28,78,548.1
1735,41,48,Other,16,Groceries,99,179,478.89
1736,28,136,Male,41,Toys,7,162,955.07
1737,30,45,Male,98,Groceries,62,201,164.3
1738,51,143,Female,55,Furniture,51,13,197.35
1739,42,44,Female,61,Furniture,46,346,809.93
1740,24,73,Male,86,Furniture,20,245,268.22
1741,69,92,Female,81,Clothing,96,13,801.23
1742,21,139,Male,87,Furniture,38,98,278.82
1743,25,75,Male,100,Toys,61,32,42.86
1744,37,84,Male,49,Clothing,32,256,521.84
1745,46,112,Male,73,Clothing,26,33,204.72
1746,68,105,Male,52,Furniture,58,18,760.27
1747,62,99,Female,2,Groceries,39,151,644.79
1748,63,127,Female,96,Electronics,20,259,924.37
1749,27,137,Female,50,Groceries,82,163,785.16
1750,60,102,Male,86,Groceries,50,76,188.97
1751,51,34,Male,43,Clothing,79,313,802.16
1752,43,49,Male,77,Clothing,52,136,645.32
1753,58,76,Male,8,Clothing,86,358,672.26
1754,66,147,Female,59,Toys,22,207,833.94
1755,20,67,Female,65,Toys,53,241,578.09
1756,23,41,Female,81,Electronics,85,66,471.34
1757,22,25,Male,12,Clothing,66,115,640.27
1758,22,123,Male,4,Furniture,43,201,304.98
1759,64,55,Female,77,Clothing,82,249,190.77
1760,40,98,Male,95,Toys,23,277,620.42
1761,66,135,Female,41,Clothing,77,111,241.51
1762,26,76,Other,7,Toys,64,330,89.12
1763,52,68,Male,87,Clothing,9,233,10.55
1764,37,101,Female,88,Furniture,7,175,612.24
1765,66,85,Female,69,Electronics,41,142,368.53
1766,59,96,Male,69,Furniture,54,31,754.79
1767,52,64,Female,81,Toys,65,180,381.42
1768,67,98,Male,30,Groceries,2,66,491.14
1769,35,39,Male,73,Furniture,4,3,413.01
1770,34,142,Female,6,Clothing,78,285,654.07
1771,41,86,Female,89,Electronics,32,268,362.58
1772,20,102,Male,19,Clothing,2,235,964.13
1773,49,22,Male,80,Clothing,64,276,936.79
1774,52,83,Female,85,Furniture,14,40,849.55
1775,55,59,Female,66,Electronics,20,120,921.1
1776,30,78,Female,10,Groceries,89,274,454.65
1777,64,81,Male,16,Clothing,49,230,541.07
1778,42,79,Female,37,Electronics,8,303,744.67
1779,26,135,Male,79,Groceries,92,85,699.18
1780,21,94,Female,77,Clothing,63,62,891.77
1781,31,141,Male,77,Electronics,46,191,719.17
1782,54,126,Female,32,Furniture,21,292,997.91
1783,51,115,Male,47,Clothing,87,30,355.02
1784,28,110,Male,72,Clothing,32,329,834.67
1785,58,149,Male,43,Electronics,8,145,700.66
1786,20,81,Male,82,Clothing,95,106,694.47
1787,45,68,Female,36,Groceries,16,358,332.58
1788,46,111,Female,26,Clothing,40,109,787.75
1789,26,143,Female,10,Toys,27,275,901.37
1790,20,80,Male,31,Groceries,18,209,226.36
1791,42,67,Female,97,Electronics,35,138,629.24
1792,51,77,Female,29,Groceries,52,85,398.21
1793,29,120,Male,5,Toys,15,43,989.65
1794,59,131,Male,77,Toys,63,81,484.04
1795,26,81,Female,1,Clothing,53,63,236.04
1796,32,58,Female,87,Clothing,91,342,388.04
1797,57,77,Female,3,Furniture,81,320,657.3
1798,42,118,Male,67,Groceries,66,54,85.33
1799,22,63,Female,71,Furniture,31,73,607.57
1800,28,48,Male,100,Toys,61,128,931.91
1801,51,78,Female,35,Clothing,64,255,851.86
1802,41,90,Female,15,Clothing,98,230,77.0
1803,32,111,Male,67,Clothing,34,136,993.46
1804,55,28,Female,93,Electronics,55,350,701.74
1805,25,146,Male,30,Toys,59,354,170.66
1806,22,40,Other,82,Clothing,3,111,22.29
1807,65,83,Male,75,Toys,17,307,179.57
1808,43,109,Male,43,Clothing,78,145,839.79
1809,35,55,Male,60,Groceries,78,32,31.42
1810,23,81,Male,40,Toys,46,259,240.82
1811,54,95,Male,65,Furniture,38,86,759.73
1812,65,32,Female,29,Electronics,35,330,590.25
1813,30,30,Female,74,Furniture,1,264,784.91
1814,45,73,Female,92,Toys,29,319,748.69
1815,22,35,Male,95,Clothing,4,29,60.1
1816,30,27,Female,19,Toys,61,231,893.59
1817,34,123,Male,3,Electronics,97,75,234.76
1818,67,78,Female,36,Toys,17,128,557.86
1819,57,76,Male,43,Clothing,28,270,647.85
1820,62,59,Female,15,Furniture,50,88,176.94
1821,49,149,Female,97,Groceries,90,169,976.47
1822,46,113,Female,41,Furniture,8,127,493.27
1823,68,63,Male,90,Clothing,34,173,67.07
1824,20,99,Male,80,Clothing,59,25,937.89
1825,57,100,Male,36,Electronics,18,60,590.41
1826,51,21,Female,97,Toys,95,66,702.2
1827,57,134,Female,84,Toys,59,25,529.92
1828,44,109,Male,77,Furniture,27,82,836.39
1829,30,42,Female,33,Groceries,16,363,42.8
1830,62,81,Female,5,Groceries,10,59,275.69
1831,50,132,Female,78,Electronics,76,38,474.95
1832,23,147,Male,91,Clothing,22,122,85.84
1833,41,81,Male,87,Electronics,16,291,708.85
1834,36,57,Male,14,Toys,12,276,399.73
1835,33,80,Female,68,Clothing,75,303,279.94
1836,57,148,Male,83,Electronics,84,281,13.35
1837,45,141,Female,47,Furniture,51,190,722.63
1838,50,129,Female,54,Toys,1,291,835.47
1839,65,32,Female,4,Groceries,27,151,401.09
1840,58,119,Female,94,Electronics,67,232,568.58
1841,30,41,Male,83,Toys,12,145,235.41
1842,60,93,Male,95,Toys,30,270,625.98
1843,62,42,Female,95,Groceries,9,334,22.02
1844,42,138,Male,9,Groceries,53,133,493.76
1845,59,89,Male,53,Groceries,61,170,647.76
1846,53,103,Male,77,Electronics,54,27,919.01
1847,44,120,Male,78,Groceries,37,135,387.52
1848,55,103,Male,60,Furniture,65,240,767.54
1849,24,47,Female,46,Toys,42,343,601.71
1850,22,20,Female,54,Groceries,49,227,927.74
1851,60,82,Female,74,Toys,4,286,404.39
1852,62,41,Male,95,Clothing,64,302,325.9
1853,68,89,Male,37,Clothing,79,33,888.27
1854,48,144,Male,23,Groceries,51,1,58.75
1855,40,115,Female,27,Toys,91,361,145.02
1856,59,98,Male,70,Clothing,72,194,91.58
1857,27,24,Female,90,Groceries,60,93,844.68
1858,49,79,Female,66,Toys,87,327,20.5
1859,60,139,Male,61,Groceries,79,307,863.04
1860,47,65,Male,77,Toys,91,134,456.76
1861,56,75,Other,51,Clothing,31,203,13.99
1862,48,129,Other,50,Groceries,72,249,407.63
1863,35,123,Male,19,Clothing,94,146,194.93
1864,53,96,Male,1,Groceries,58,345,628.16
1865,19,21,Other,40,Electronics,82,347,682.57
1866,31,27,Male,32,Clothing,4,253,492.65
1867,30,94,Male,22,Clothing,22,333,50.11
1868,46,144,Male,93,Furniture,3,175,659.57
1869,29,57,Female,66,Clothing,79,124,843.62
1870,56,46,Male,40,Toys,99,250,723.12
1871,19,39,Male,38,Groceries,47,130,831.66
1872,49,62,Male,48,Electronics,38,49,208.5
1873,30,50,Female,55,Toys,33,92,890.0
1874,63,110,Other,75,Toys,78,309,328.97
1875,44,80,Female,81,Toys,48,219,23.27
1876,66,128,Female,55,Toys,65,333,844.96
1877,58,110,Female,51,Electronics,26,333,942.4
1878,34,114,Male,60,Furniture,8,19,659.0
1879,57,32,Male,8,Clothing,50,204,239.12
1880,48,132,Female,86,Toys,80,90,259.23
1881,51,54,Male,68,Clothing,38,354,471.93
1882,41,67,Male,75,Clothing,10,172,898.85
1883,62,54,Female,72,Toys,42,188,158.1
1884,52,105,Male,9,Furniture,37,311,827.71
1885,65,133,Male,90,Clothing,26,1,298.39
1886,23,119,Other,2,Groceries,92,360,810.5
1887,36,118,Female,80,Clothing,12,167,921.07
1888,47,22,Male,95,Toys,84,23,433.22
1889,24,104,Other,70,Electronics,49,364,371.4
1890,27,144,Female,85,Clothing,14,67,804.2
1891,58,102,Female,90,Furniture,46,193,534.19
1892,49,44,Male,59,Groceries,35,83,687.6
1893,51,87,Male,19,Groceries,29,206,626.6
1894,45,80,Female,28,Electronics,12,48,161.36
1895,32,48,Female,72,Electronics,82,31,846.34
1896,47,146,Female,14,Clothing,44,316,203.82
1897,54,38,Male,24,Toys,66,169,932.96
1898,46,93,Male,44,Furniture,2,128,258.07
1899,39,80,Female,56,Groceries,59,101,736.54
1900,21,39,Male,90,Electronics,17,34,291.81
1901,37,67,Female,95,Furniture,10,306,324.61
1902,49,106,Male,51,Toys,18,198,316.9
1903,53,129,Male,32,Groceries,22,300,750.41
1904,67,47,Female,50,Groceries,83,76,561.25
1905,21,78,Female,41,Toys,58,320,884.12
1906,44,70,Male,66,Groceries,53,13,314.3
1907,34,31,Male,25,Toys,1,348,695.07
1908,29,69,Female,61,Groceries,88,130,755.42
1909,39,132,Male,66,Clothing,61,237,159.97
1910,34,33,Female,42,Toys,89,279,406.58
1911,27,51,Other,65,Furniture,31,64,487.99
1912,18,74,Male,36,Clothing,31,137,362.13
1913,39,139,Female,76,Furniture,66,268,328.89
1914,43,94,Male,9,Groceries,19,227,689.56
1915,35,40,Female,36,Furniture,53,200,223.71
1916,67,106,Male,92,Clothing,76,141,712.3
1917,31,78,Other,38,Toys,74,99,935.69
1918,64,108,Male,33,Electronics,95,137,569.55
1919,46,102,Male,42,Furniture,22,167,615.32
1920,29,84,Other,61,Electronics,23,98,78.24
1921,53,83,Female,46,Furniture,87,310,865.83
1922,52,90,Female,86,Furniture,15,318,292.59
1923,69,23,Male,89,Toys,26,326,618.9
1924,29,123,Female,61,Groceries,3,354,979.32
1925,24,112,Male,18,Clothing,87,65,599.55
1926,46,131,Male,70,Clothing,20,334,727.46
1927,28,138,Female,82,Clothing,40,328,450.87
1928,50,78,Male,80,Groceries,39,46,69.76
1929,23,62,Female,15,Electronics,72,336,799.62
1930,64,31,Female,48,Clothing,18,230,44.65
1931,32,59,Female,72,Electronics,41,307,703.65
1932,49,137,Female,13,Groceries,70,145,32.69
1933,68,39,Female,43,Groceries,27,206,863.68
1934,28,109,Male,60,Toys,15,145,166.06
1935,40,113,Female,57,Clothing,37,151,519.13
1936,43,32,Male,71,Toys,58,278,601.18
1937,51,85,Male,17,Clothing,5,139,462.97
1938,63,56,Female,50,Groceries,73,150,347.36
1939,51,85,Female,32,Groceries,7,20,473.14
1940,46,55,Female,22,Furniture,41,253,318.3
1941,21,45,Male,55,Furniture,84,63,443.74
1942,34,94,Female,57,Groceries,10,217,365.32
1943,52,127,Male,13,Groceries,62,71,570.54
1944,30,62,Female,47,Electronics,26,161,245.54
1945,58,27,Female,87,Electronics,68,129,988.77
1946,56,48,Female,62,Toys,24,68,505.86
1947,32,59,Male,54,Furniture,78,224,202.22
1948,46,147,Male,29,Furniture,41,245,482.3
1949,46,103,Male,22,Groceries,65,67,867.75
1950,28,135,Female,65,Groceries,17,106,31.59
1951,69,81,Female,29,Toys,24,108,682.76
1952,49,26,Male,48,Furniture,27,327,552.49
1953,19,64,Female,5,Electronics,7,102,177.86
1954,64,107,Female,35,Clothing,73,140,819.3
1955,31,92,Female,74,Toys,99,64,375.2
1956,37,56,Female,83,Clothing,12,133,300.86
1957,39,138,Female,71,Electronics,85,198,829.84
1958,28,76,Male,46,Electronics,3,154,642.14
1959,44,27,Male,35,Clothing,79,78,899.28
1960,20,114,Male,45,Toys,85,249,633.58
1961,34,136,Other,13,Clothing,10,86,743.41
1962,61,129,Female,10,Toys,33,303,838.08
1963,45,39,Female,66,Toys,46,240,64.19
1964,46,143,Male,70,Groceries,59,87,778.29
1965,38,72,Male,72,Furniture,52,323,617.57
1966,64,138,Male,100,Furniture,6,171,78.81
1967,33,31,Male,25,Electronics,2,356,513.49
1968,54,36,Female,44,Groceries,29,16,91.63
1969,37,83,Other,60,Furniture,40,222,738.59
1970,23,61,Female,47,Toys,97,293,551.04
1971,36,113,Female,40,Toys,61,309,954.04
1972,22,30,Male,7,Clothing,68,218,191.3
1973,20,117,Male,46,Clothing,68,233,609.97
1974,18,90,Male,23,Toys,29,247,219.47
1975,55,127,Female,83,Toys,62,51,617.92
1976,32,77,Female,46,Clothing,60,14,725.42
1977,51,53,Male,86,Furniture,84,323,725.08
1978,52,39,Male,13,Electronics,41,111,816.92
1979,66,69,Male,21,Clothing,87,183,855.01
1980,42,121,Male,1,Furniture,82,359,86.5
1981,41,71,Male,19,Furniture,89,6,349.83
1982,29,34,Male,60,Furniture,65,50,690.25
1983,35,103,Male,33,Groceries,64,313,503.6
1984,32,56,Female,4,Groceries,79,240,198.77
1985,61,145,Female,3,Furniture,63,244,557.18
1986,33,59,Male,91,Toys,98,364,413.36
1987,44,91,Male,52,Groceries,48,185,396.14
1988,25,59,Male,99,Clothing,20,286,811.66
1989,63,75,Male,28,Groceries,37,91,413.52
1990,42,123,Male,70,Toys,64,105,36.19
1991,34,129,Female,70,Electronics,91,12,67.48
1992,46,112,Female,55,Groceries,86,145,857.68
1993,25,113,Female,57,Furniture,5,118,960.99
1994,32,75,Male,87,Furniture,34,202,691.53
1995,44,79,Female,97,Furniture,39,140,370.72
1996,63,58,Male,16,Electronics,67,114,939.21
1997,67,47,Male,24,Toys,81,151,666.18
1998,69,68,Female,69,Clothing,62,56,845.89
1999,24,144,Female,41,Toys,88,156,768.19
2000,20,32,Female,77,Electronics,24,309,385.35
2001,46,55,Female,47,Furniture,3,132,483.92
2002,61,120,Female,76,Toys,71,162,194.27
2003,41,45,Female,69,Clothing,89,274,299.09
2004,20,105,Female,31,Furniture,67,182,780.34
2005,37,23,Female,92,Clothing,79,76,895.04
2006,63,101,Female,92,Groceries,93,324,727.22
2007,32,146,Other,30,Clothing,50,43,470.52
2008,42,107,Female,18,Furniture,29,205,95.64
2009,47,146,Male,44,Groceries,74,37,66.38
2010,31,139,Female,27,Furniture,32,317,380.58
2011,24,41,Male,99,Furniture,87,21,469.18
2012,34,149,Male,26,Groceries,39,72,613.03
2013,61,50,Male,60,Clothing,9,240,16.42
2014,37,138,Female,18,Electronics,14,153,989.83
2015,53,30,Female,97,Electronics,68,236,370.3
2016,26,65,Male,89,Electronics,64,4,849.61
2017,55,115,Male,56,Electronics,20,220,539.62
2018,65,29,Male,31,Toys,28,309,139.14
2019,39,147,Female,59,Electronics,14,85,799.59
2020,19,118,Male,2,Groceries,44,176,712.73
2021,41,131,Male,97,Electronics,98,258,532.16
2022,25,79,Male,39,Furniture,77,219,519.41
2023,28,106,Female,61,Electronics,95,37,96.6
2024,30,84,Male,63,Clothing,97,141,659.29
2025,34,76,Female,96,Groceries,39,234,912.13
2026,25,125,Male,18,Groceries,28,202,102.31
2027,38,28,Female,17,Toys,64,328,270.88
2028,35,41,Male,98,Furniture,89,293,903.28
2029,47,108,Female,39,Groceries,32,171,291.5
2030,35,37,Male,71,Clothing,9,124,657.4
2031,63,134,Female,54,Electronics,28,325,539.47
2032,64,125,Female,99,Groceries,95,64,600.36
2033,48,34,Female,94,Clothing,17,280,421.63
2034,55,82,Female,76,Electronics,87,271,306.99
2035,49,32,Male,35,Toys,77,243,58.05
2036,28,100,Female,11,Groceries,55,14,746.84
2037,62,51,Female,61,Groceries,10,225,748.63
2038,42,59,Male,44,Clothing,80,130,674.02
2039,50,101,Female,68,Furniture,6,194,647.2
2040,55,96,Male,25,Toys,48,292,251.28
2041,58,95,Male,48,Furniture,75,208,32.12
2042,25,57,Male,32,Groceries,67,112,810.63
2043,28,90,Male,84,Furniture,92,243,496.23
2044,39,67,Female,95,Electronics,41,165,313.77
2045,68,37,Male,4,Toys,79,190,110.91
2046,41,58,Male,38,Furniture,60,256,72.09
2047,58,108,Male,63,Electronics,77,326,355.38
2048,34,81,Female,47,Clothing,42,217,806.69
2049,29,128,Female,1,Furniture,81,358,919.54
2050,63,100,Male,3,Toys,71,274,897.78
2051,49,96,Male,86,Electronics,28,51,920.8
2052,32,109,Male,62,Furniture,13,157,908.65
2053,33,33,Female,64,Clothing,81,362,531.95
2054,39,114,Female,17,Furniture,15,54,227.22
2055,45,73,Male,78,Electronics,36,13,800.07
2056,37,58,Male,62,Furniture,92,268,221.58
2057,50,91,Female,35,Toys,15,339,274.54
2058,27,44,Female,13,Groceries,75,89,240.92
2059,57,96,Male,35,Electronics,56,26,519.83
2060,49,139,Male,43,Electronics,95,88,328.61
2061,67,72,Male,2,Electronics,4,40,162.61
2062,50,115,Female,56,Electronics,99,303,458.64
2063,19,91,Female,77,Furniture,98,267,875.17
2064,50,81,Female,51,Toys,52,137,574.85
2065,50,25,Female,54,Clothing,91,5,879.55
2066,58,51,Male,16,Toys,10,241,203.91
2067,30,118,Female,18,Electronics,94,161,175.3
2068,47,95,Female,7,Furniture,45,179,579.82
2069,50,78,Male,45,Furniture,84,296,468.7
2070,30,50,Female,36,Electronics,29,5,663.57
2071,69,112,Male,41,Furniture,53,270,796.68
2072,43,88,Male,94,Electronics,29,271,753.79
2073,39,71,Female,42,Toys,23,155,942.84
2074,56,108,Female,7,Groceries,57,84,404.27
2075,19,146,Female,15,Furniture,50,199,214.32
2076,55,50,Male,60,Electronics,21,9,555.4
2077,56,103,Female,40,Electronics,43,137,119.64
2078,43,146,Female,83,Furniture,10,241,295.96
2079,63,32,Male,37,Clothing,76,200,215.81
2080,67,64,Other,66,Electronics,30,155,402.6
2081,32,146,Female,55,Furniture,51,274,120.1
2082,51,133,Male,77,Electronics,33,224,41.52
2083,59,39,Female,95,Clothing,18,67,660.23
2084,61,100,Male,80,Groceries,78,183,614.15
2085,66,148,Male,56,Clothing,22,194,711.28
2086,57,36,Male,44,Toys,64,41,663.78
2087,28,77,Other,57,Furniture,21,150,123.15
2088,20,91,Male,6,Clothing,1,83,298.17
2089,23,128,Female,92,Groceries,15,133,138.23
2090,26,42,Male,32,Electronics,36,308,844.54
2091,23,91,Female,74,Furniture,47,353,749.43
2092,26,27,Female,18,Clothing,54,297,209.51
2093,56,78,Female,68,Groceries,86,29,347.9
2094,48,130,Male,73,Clothing,32,8,966.95
2095,49,32,Female,7,Toys,58,169,598.22
2096,58,35,Other,8,Furniture,46,289,803.14
2097,67,138,Female,64,Electronics,54,167,271.95
2098,29,21,Female,7,Groceries,33,343,217.95
2099,25,49,Female,41,Clothing,39,144,786.08
2100,25,122,Male,40,Furniture,23,227,689.01
2101,67,32,Female,3,Clothing,43,305,684.17
2102,45,115,Female,17,Furniture,55,75,557.11
2103,37,113,Male,66,Toys,2,222,567.94
2104,64,101,Male,79,Clothing,66,176,738.34
2105,24,32,Male,93,Toys,38,188,277.3
2106,28,113,Female,52,Groceries,29,301,359.24
2107,37,131,Female,22,Toys,67,45,872.92
2108,33,74,Male,4,Furniture,71,16,315.78
2109,21,100,Male,6,Groceries,36,65,550.85
2110,23,135,Male,38,Clothing,29,359,705.61
2111,39,127,Male,26,Clothing,37,260,999.93
2112,43,72,Male,11,Furniture,87,122,440.94
2113,20,147,Female,90,Electronics,45,230,433.81
2114,58,76,Male,17,Electronics,16,124,844.16
2115,59,71,Female,88,Clothing,31,111,807.45
2116,31,130,Female,92,Furniture,34,271,733.77
2117,28,20,Male,99,Electronics,50,80,468.6
2118,35,63,Female,31,Toys,65,245,330.7
2119,29,94,Female,77,Clothing,82,346,612.64
2120,40,117,Female,35,Toys,62,327,877.46
2121,29,28,Male,16,Furniture,43,214,884.94
2122,30,51,Male,79,Toys,56,351,117.41
2123,42,34,Male,18,Electronics,15,234,434.07
2124,62,91,Male,62,Electronics,48,81,470.07
2125,68,31,Male,27,Groceries,49,293,977.84
2126,36,84,Male,35,Clothing,81,309,681.22
2127,63,126,Male,45,Furniture,44,75,413.17
2128,53,61,Male,35,Clothing,10,14,35.8
2129,62,134,Male,28,Toys,20,219,569.73
2130,25,122,Male,9,Furniture,70,229,105.12
2131,46,114,Other,76,Furniture,8,264,836.11
2132,49,36,Male,15,Electronics,45,263,754.99
2133,68,104,Female,21,Toys,34,109,465.9
2134,61,75,Male,52,Electronics,96,306,434.92
2135,35,105,Female,35,Electronics,51,199,898.37
2136,23,121,Male,97,Groceries,4,225,295.57
2137,35,73,Female,51,Electronics,39,184,256.53
2138,36,134,Female,83,Clothing,84,30,939.81
2139,39,107,Male,55,Furniture,24,101,811.15
2140,54,68,Female,87,Electronics,88,258,822.42
2141,49,134,Female,77,Clothing,55,98,203.24
2142,58,82,Male,44,Toys,26,338,151.86
2143,20,123,Female,65,Furniture,25,298,35.77
2144,45,102,Female,93,Toys,36,284,244.67
2145,27,122,Female,88,Clothing,71,265,776.45
2146,68,36,Male,80,Toys,74,139,247.64
2147,52,25,Female,25,Toys,58,301,731.81
2148,46,47,Female,87,Toys,12,285,259.39
2149,32,57,Female,92,Electronics,1,349,401.34
2150,50,138,Female,47,Electronics,50,215,983.33
2151,24,56,Male,80,Electronics,25,31,252.36
2152,29,134,Female,56,Furniture,80,302,382.61
2153,66,87,Male,38,Clothing,5,87,308.08
2154,47,62,Male,11,Electronics,83,62,118.53
2155,38,77,Female,67,Toys,68,278,495.0
2156,48,32,Female,15,Toys,6,73,384.9
2157,41,71,Male,1,Toys,26,305,697.94
2158,37,77,Female,7,Toys,55,123,819.42
2159,54,51,Male,1,Groceries,39,268,548.81
2160,21,124,Male,49,Furniture,9,284,41.87
2161,45,102,Female,96,Clothing,45,120,622.73
2162,61,118,Male,73,Clothing,14,345,64.84
2163,37,123,Male,29,Electronics,55,211,620.19
2164,41,47,Male,26,Groceries,9,147,688.18
2165,67,148,Female,87,Clothing,15,77,205.79
2166,66,67,Male,45,Furniture,37,364,821.15
2167,68,59,Male,93,Toys,50,13,911.97
2168,49,116,Female,97,Electronics,84,135,814.96
2169,58,133,Female,71,Furniture,72,303,312.06
2170,53,130,Male,12,Clothing,96,279,590.78
2171,51,95,Female,95,Groceries,21,78,915.67
2172,53,50,Male,32,Electronics,57,242,327.46
2173,19,138,Other,20,Clothing,19,192,821.83
2174,32,44,Male,51,Electronics,93,241,19.38
2175,51,53,Male,81,Clothing,58,50,13.61
2176,53,86,Male,36,Toys,95,231,762.11
2177,23,137,Male,67,Groceries,6,258,763.83
2178,56,92,Female,1,Toys,4,217,791.09
2179,59,45,Male,27,Clothing,43,205,930.73
2180,68,123,Male,40,Furniture,93,313,126.73
2181,68,29,Female,97,Toys,42,310,239.67
2182,29,86,Female,84,Furniture,3,119,904.69
2183,20,24,Male,14,Clothing,1,79,185.46
2184,62,46,Male,100,Groceries,55,41,685.41
2185,35,132,Male,69,Furniture,15,20,535.16
2186,57,34,Male,87,Clothing,47,9,92.36
2187,38,124,Male,79,Furniture,85,312,292.41
2188,32,63,Female,6,Toys,46,152,525.17
2189,50,45,Female,33,Clothing,58,311,853.83
2190,52,114,Male,55,Toys,95,293,710.46
2191,43,103,Male,19,Electronics,71,85,625.66
2192,25,106,Male,77,Clothing,81,112,501.07
2193,53,131,Male,29,Furniture,83,188,305.7
2194,65,148,Male,61,Electronics,39,111,128.05
2195,47,108,Female,70,Toys,3,174,414.99
2196,40,85,Female,79,Toys,30,309,38.23
2197,59,141,Other,80,Furniture,35,301,218.95
2198,61,103,Female,24,Electronics,57,3,438.16
2199,31,135,Male,23,Groceries,29,221,424.42
2200,31,135,Female,10,Furniture,50,220,53.85
2201,19,57,Male,54,Toys,62,170,593.17
2202,54,129,Male,41,Clothing,52,317,554.19
2203,22,65,Female,49,Electronics,14,212,87.32
2204,55,44,Male,17,Groceries,35,252,943.73
2205,62,40,Female,56,Clothing,28,123,108.39
2206,58,140,Male,45,Electronics,58,127,856.29
2207,64,141,Female,30,Furniture,30,212,10.31
2208,31,89,Female,44,Furniture,90,111,883.46
2209,56,132,Female,74,Electronics,7,84,29.52
2210,42,126,Female,55,Groceries,39,3,760.23
2211,37,131,Male,19,Electronics,95,64,368.07
2212,19,127,Female,29,Clothing,69,317,740.83
2213,56,66,Other,2,Clothing,35,345,407.73
2214,23,110,Female,36,Furniture,52,119,80.2
2215,34,37,Female,19,Electronics,14,242,769.83
2216,42,123,Female,7,Furniture,63,136,80.54
2217,45,59,Female,26,Groceries,36,246,922.9
2218,19,108,Female,79,Clothing,91,44,60.46
2219,52,80,Female,38,Toys,24,145,484.53
2220,54,24,Female,3,Toys,40,175,725.8
2221,22,141,Male,80,Electronics,29,41,399.31
2222,18,74,Male,66,Electronics,53,296,225.06
2223,57,56,Male,95,Toys,22,88,761.5
2224,29,75,Male,92,Electronics,72,217,786.45
2225,53,121,Male,71,Clothing,15,227,923.47
2226,62,112,Female,94,Groceries,69,297,382.4
2227,40,92,Male,43,Groceries,64,290,511.19
2228,64,78,Male,62,Furniture,4,66,369.5
2229,48,21,Female,71,Clothing,75,250,264.51
2230,28,123,Other,100,Electronics,18,40,753.52
2231,27,70,Female,93,Electronics,42,98,346.26
2232,20,49,Other,24,Furniture,30,305,433.87
2233,31,30,Female,39,Furniture,15,359,409.64
2234,33,127,Male,68,Electronics,70,341,715.53
2235,27,95,Female,93,Electronics,55,78,918.62
2236,46,109,Female,44,Clothing,53,300,670.09
2237,27,142,Male,5,Furniture,16,198,476.87
2238,29,144,Male,55,Clothing,73,146,781.41
2239,47,141,Female,93,Electronics,34,105,644.56
2240,58,113,Male,30,Toys,27,192,70.0
2241,18,122,Female,29,Toys,13,121,104.71
2242,22,50,Male,26,Electronics,27,76,47.54
2243,37,71,Female,83,Furniture,73,311,462.25
2244,25,108,Female,26,Toys,69,111,827.59
2245,60,95,Male,37,Furniture,86,348,319.95
2246,29,148,Male,91,Toys,31,296,390.32
2247,18,41,Female,94,Furniture,3,169,910.38
2248,37,59,Female,53,Toys,30,5,838.53
2249,45,120,Female,30,Furniture,21,196,668.4
2250,60,130,Female,3,Clothing,99,97,274.14
2251,54,148,Female,43,Furniture,6,328,125.87
2252,64,84,Male,7,Clothing,92,229,25.9
2253,54,98,Male,49,Clothing,32,167,115.94
2254,29,41,Male,73,Electronics,42,296,299.67
2255,54,118,Female,41,Clothing,62,264,556.27
2256,66,27,Male,77,Groceries,89,7,73.36
2257,66,36,Male,79,Clothing,32,171,144.87
2258,61,36,Female,54,Furniture,99,359,189.27
2259,45,109,Female,69,Clothing,86,194,635.66
2260,64,100,Male,93,Furniture,88,268,619.63
2261,32,97,Male,99,Furniture,39,18,555.26
2262,23,25,Male,91,Groceries,64,353,258.0
2263,61,129,Male,27,Clothing,30,351,377.41
2264,37,33,Female,8,Clothing,63,48,105.72
2265,67,91,Male,32,Toys,96,355,234.2
2266,31,73,Female,84,Toys,31,337,898.73
2267,19,46,Female,64,Electronics,87,157,979.89
2268,26,32,Male,10,Furniture,40,65,651.18
2269,54,79,Other,13,Groceries,33,346,917.66
2270,37,25,Male,63,Toys,63,58,646.31
2271,43,77,Male,93,Clothing,25,308,42.86
2272,46,68,Male,35,Electronics,36,307,996.79
2273,18,45,Male,61,Groceries,24,336,107.96
2274,52,66,Male,54,Clothing,95,158,685.82
2275,23,24,Male,8,Clothing,58,270,260.31
2276,54,39,Female,29,Furniture,39,120,398.06
2277,22,78,Female,95,Furniture,46,253,649.47
2278,50,36,Female,41,Toys,77,260,442.12
2279,66,33,Male,30,Toys,10,134,258.04
2280,68,32,Female,86,Clothing,87,273,341.1
2281,31,147,Female,21,Clothing,82,55,348.13
2282,29,63,Female,76,Toys,32,330,959.73
2283,59,138,Female,11,Toys,97,95,800.63
2284,37,38,Female,2,Clothing,36,113,463.96
